,ID,Time,Snip,Head.l
365,5,2020-03-28T09:00:15+0000,The two powers amplify discredited conspiracy theories and sow division as they look to undermine the United States.,"As Virus Spreads, China and Russia See Openings for Disinformation"
366,6,2020-03-13T19:01:24+0000,"He has been cautious, technical and reserved in the face of intense criticism for the agency’s delay in rolling out testing for the infection.","C.D.C.’s Dr. Robert Redfield Confronts Coronavirus, and Anger"
367,7,2020-03-28T16:31:31+0000,"Dr. Anthony Fauci, the administration’s most outspoken advocate of emergency virus measures, faces a torrent of false claims that he is mobilizing to undermine the president.",Medical Expert Who Corrects Trump Is Now a Target of the Far Right
368,8,2020-03-31T12:03:29+0000,FIFA is drawing up plans to tap its $2.7 billion cash reserve and create an emergency fund to support the ailing soccer industry.,FIFA Plans Huge Emergency Fund to Support Ailing Soccer Industry
369,9,2020-03-28T09:56:28+0000,"President Vladimir Putin’s grand plans to celebrate the 75th anniversary of victory in World War II, and his own leadership, may be foiled by the coronavirus, which also threatens war heroes.",Pandemic Mars Putin’s Coronation and Endangers Russia’s Veterans
370,10,2020-03-28T22:09:55+0000,"The 2020 Summer Games, postponed because of the coronavirus pandemic, would start July 23, 2021, under a plan organizers are considering.",Tokyo Olympics Organizers Considering July 2021 for Opening Ceremony
371,1,2020-03-28T09:56:28+0000,"President Vladimir Putin’s grand plans to celebrate the 75th anniversary of victory in World War II, and his own leadership, may be foiled by the coronavirus, which also threatens war heroes.",Pandemic Mars Putin’s Coronation and Endangers Russia’s Veterans
372,2,2020-03-28T22:09:55+0000,"The 2020 Summer Games, postponed because of the coronavirus pandemic, would start July 23, 2021, under a plan organizers are considering.",Tokyo Olympics Organizers Considering July 2021 for Opening Ceremony
373,3,2020-03-27T20:55:31+0000,"We want to talk to doctors, nurses, lab technicians — anyone who can share what they're seeing in the region’s hospitals and health care centers.",Are You a Health Care Worker in the New York Area? Tell Us What You’re Seeing.
374,4,2020-04-02T21:16:14+0000,"Amid the coronavirus pandemic, the group has retooled its message and sued New York State to keep gun stores open.",Ailing N.R.A. Finds New Rallying Cry: Keep Gun Shops Open
375,5,2020-04-01T22:42:08+0000,"While President Trump has assured states that thousands of ventilators remain at the ready, thousands more are in storage, unmaintained or otherwise unusable.","A Ventilator Stockpile, With One Hitch: Thousands Do Not Work"
376,6,2020-03-29T23:05:51+0000,"Jonesboro, Ark., came through a devastating tornado without any deaths, partly because businesses were closed and people were sheltered at home from the coronavirus.","A City Hunkered Down to Survive an Outbreak. That Helped in a Tornado, Too."
377,7,2020-03-29T08:16:50+0000,"In France and the rest of Europe, the affluent decamp cities to spend their confinement in vacation homes, widening class divides.","Rich Europeans Flee Virus for 2nd Homes, Spreading Fear and Fury"
378,8,2020-03-31T14:00:16+0000,"In tales of collective adaptation, homebound college students are not going anywhere and a San Francisco newspaper proves there is no minimum age for quality journalism.",Changing Lives: We Are (Still) in This Together
379,9,2020-03-27T13:00:06+0000,We are more dependent on technology than ever. Can it handle the strain?,The Week in Tech: We’re Testing How Much the Internet Can Handle
380,10,2020-03-29T19:44:19+0000,"To curb the risk of spreading the coronavirus, hospitals nationwide are banning visits from family and friends.",‘A Heart-Wrenching Thing’: Hospital Bans on Visits Devastate Families
381,1,2020-03-28T04:01:51+0000,"At least 17 states reported tallies of at least 1,000 infections. Illinois reported the first known U.S. death of an infant with the virus.",Trump Says a Quarantine ‘Will Not Be Necessary’
382,2,2020-03-30T11:57:07+0000,"The new date for the Games, postponed for a year in response to the coronavirus pandemic, gives athletes time to recalibrate their training schedules.","Summer Olympics in Tokyo to Start on July 23, 2021"
383,3,2020-04-01T20:28:09+0000,Female gymnasts often compete at younger ages than their Olympic peers and have a far more concentrated opportunity at the top. Into that intense world dropped the coronavirus pandemic.,"‘It’s Just So Devastating’: For Crestfallen Gymnasts, an Olympic Dream Deferred"
384,4,2020-03-13T03:24:23+0000,Prime Minister Justin Trudeau will remain in isolation for the next two weeks.,"Sophie Grégoire Trudeau, Wife of Canada’s Leader, Tests Positive for Coronavirus"
385,5,2020-04-02T12:23:52+0000,"After an inquiry from Times reporters, Zoom said it would disable a data-mining feature that could be used to snoop on participants during meetings without their knowledge.",A Feature on Zoom Secretly Displayed Data From People’s LinkedIn Profiles
386,6,2020-03-12T23:26:41+0000,"Captains of the ship or trapped in a petri dish? As reality sets in at the Capitol about the risks of a growing pandemic, Congress continues to meet.",‘Don’t Panic’: Fear and Loathing Grip Congress as Coronavirus Spreads
387,7,2020-04-03T12:35:42+0000,"After an expansion that added 22 million to U.S. payrolls, March registered a loss, and worse is yet to come.","Decade of Job Growth Comes to an End, Undone by a Pandemic"
388,8,2020-04-01T00:01:20+0000,"With coronavirus-related job losses, many workers are reluctantly seeking charity and unemployment benefits for the first time in their lives.",‘Never Thought I Would Need It’: Americans Put Pride Aside to Seek Aid
389,9,2020-04-03T07:00:09+0000,"Executives at Boeing, for one, have indicated that they might not accept money authorized by the stimulus if they dislike the terms.","Take Government Aid? We’ll See, Some Businesses Say"
390,10,2020-03-27T22:31:56+0000,Experts have started to question whether masks may offer at least some protection to healthy individuals and essential workers.,More Americans Should Probably Wear Masks for Protection
391,1,2020-03-30T19:42:49+0000,"In committing to paying its people during a three-month shutdown, the theater gives itself breathing room to prepare for when it can open again.","As Theaters Stare Down Uncertainty, Ars Nova Buys Itself Time"
392,2,2020-03-28T17:29:20+0000,"Aggressive screening might have helped contain the coronavirus in the United States. But technical flaws, regulatory hurdles and lapses in leadership let it spread undetected for weeks.",The Lost Month: How a Failure to Test Blinded the U.S. to Covid-19
393,3,2020-03-30T09:00:17+0000,Panic buying has left stores and diaper banks empty of baby essentials as shutdowns and quarantines expand across the country.,"Families Scramble to Find Baby Formula, Diapers and Wipes"
394,4,2020-03-30T09:00:33+0000,Many restaurants had been planning for a future in which delivery made up a sizable share of their business. They just didn’t expect that moment to arrive right now.,"These Days, Even a Michelin Star Chef Has to Sell Takeout"
395,5,2020-04-03T18:29:16+0000,NYT Parenting readers share their stories.,"Single Parents Are Struggling, but Enduring, Through the Pandemic"
396,6,2020-04-01T09:00:33+0000,"Fears are growing that the worldwide economic downturn could be especially deep and lengthy, with recovery limited by continued anxiety.",Why the Global Recession Could Last a Long Time
397,7,2020-03-31T00:51:48+0000,"An estimate of the number of possible deaths and polling that showed a cautious public changed, for now, the president’s approach to the coronavirus pandemic.",Behind Trump’s Reversal on Reopening the Country: 2 Sets of Numbers
398,8,2020-03-27T04:03:53+0000,"President Trump, who had questioned the need for additional ventilators, pushed industry to make more. A new survey of mayors found dire shortages of urgently needed supplies.","Trump Signs $2 Trillion Bill as U.S. Virus Cases Pass 100,000"
399,9,2020-03-30T22:32:39+0000,"Furloughs by Macy’s and Gap will affect the majority of their work forces, and show how the pandemic will devastate many retailers.",U.S. Retail Crisis Deepens as Hundreds of Thousands Lose Work
400,10,2020-03-28T16:00:09+0000,Darrell Woolsey does not know when he will go home to Wyoming and his wife and three children.,"Alone on the Road, a Trucker’s Long Haul as America Fights the Virus"
401,1,2020-03-27T07:50:41+0000,"Economic fallout from the pandemic has upended lives in the impoverished country, where the first coronavirus cases are only now being reported.","The Virus Is Coming to Myanmar, but the Pain Has Already Begun"
402,2,2020-03-31T14:40:22+0000,"After a surge in cases tied to international travelers, China, Hong Kong, Singapore and other places that seemed to have the epidemic under control have imposed stricter measures.",Why Asia’s New Wave of Virus Cases Should Worry the World
403,3,2020-03-27T16:10:05+0000,"Two women at a N.Y. hospital ended up in intensive care after giving birth. They were infected with the coronavirus, which had been undetected when they were admitted.",The Babies Were Delivered. No One Realized the Mothers Had the Virus.
404,4,2020-03-29T09:00:10+0000,"As the coronavirus spreads, the collapse of the project helps explain America’s acute shortage.",The U.S. Tried to Build a New Fleet of Ventilators. The Mission Failed.
